CUSTOMER_CODE|CUSTOMER_CODE_DESC|BILL_NUMBER|BILL_DATE|PMH_CATEGORY|PMH_CATEGORY_DESC|MONTH|USL_OUTLET_CODE|USL_OUTLET_CODE_DESC|CCF_REASON|CCF_DESC|SALESMAN_CODE|SALESMAN_CODE_DESC|SECONDARY_CHANNEL_CODE|SECONDARY_CHANNEL_CODE_DESC|CBU_CODE|CBU_CODE_DESC|BOM_HEADER_CBU_CODE|BOM_HEADER_CBU_CODE_DESC|SKU7_CODE|SKU7_CODE_DESC|BOM_HEADER_SKU7_CODE|BOM_HEADER_SKU7_CODE_DESC|SALES_DELIVERY_DATE|TOTAL_SALES_VALUE_LKR|TOTAL_SALES_VALUE_GSV|TOTAL_SALES_QTY_CASES|TOTAL_SALES_QTY_KGS|CHANNEL_CODE|CHANNEL_CODE_DESC|BASEPACK_CODE
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1117|Oral Care|20226|||||||||94007783|SE Sig Gum Care 120g|||||||2022-06-30|0|0.0|0|0|||42810
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1117|Oral Care|20226|||||||||94007784|SE Sig Original 120g|||||||2022-06-30|0|16874.85855|1|5|||42812
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1117|Oral Care|20226|||||||||94007798|Sgnal Exp by Gumcare 40gX72|||||||2022-06-30|0|0.0|0|0|||42809
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1117|Oral Care|20226|||||||||94007801|Signal Riginal 40gX72|||||||2022-06-30|0|84.3742927|0|0|||42811
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1117|Oral Care|20226|||||||||94007799|Sgnal Exp whitening 40gX72|||||||2022-06-30|0|0.0|0|0|||42813
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1117|Oral Care|20226|||||||||94007941|Sgnal Exp Fresh 40g|||||||2022-06-30|0|0.0|0|1|||42807
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1117|Oral Care|20226|||||||||94008939|Signal Triple Protection 123 70g|||||||2022-06-30|0|73618.15373|6|32|||42742
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1117|Oral Care|20226|||||||||94008938|Signal Triple Protection 123 120g|||||||2022-06-30|0|2934053.628|275|1584|||42743
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1117|Oral Care|20226|||||||||94007780|ClsUp Wht Attrctn Ccnt &Chrcl 120g|||||||2022-06-30|0|0.0|3|19|||42816
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1117|Oral Care|20226|||||||||94007781|ClsUp Wht Attrctn Lemon &Salt 120g|||||||2022-06-30|0|729482.0261|48|275|||42817
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94008026|Vaslin HW100ml+PondsFW15g fr40823160MT|||||||2022-06-30|0|0.0|0|0|||41201
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94008099|PONDS WB23G+VAS HW40MLFR(40824909)MT|||||||2022-06-30|0|0.0|0|0|||40766
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94007619|LB Total Protect 100ml|||||||2022-06-30|0|62145.68955|33|81|||42758
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94007620|LB Mild Care 100ml|||||||2022-06-30|0|158560.4308|37|91|||42759
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CF1070|Scratch Cooking Aids|20226|||||||||94008216|Knorr cube60g+Lunchbox fr40821310MT|||||||2022-06-30|0|0.0|0|0|||41316
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94008004|Ponds Light Mositure 25ml|||||||2022-06-30|0|511493.0432|9|31|||42857
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94006619|Pears Head to Toe 300ml|||||||2022-06-30|0|0.0|0|0|||42611
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1116|Hair Care|20226|||||||||94007598|Trsme HFD Shmp 185ml|||||||2022-06-30|0|0.0|0|0|||42782
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1116|Hair Care|20226|||||||||94007616|TRES HFD CND 190ML|||||||2022-06-30|0|0.0|0|0|||42785
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2341|Fabric Cleaning|20226|||||||||94008198|Surf 1kg+canister Free(40854215)MT|||||||2022-06-30|0|0.0|0|3|||41157
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1116|Hair Care|20226|||||||||94007985|Dove Growth Ritual Shampoo 180ml|||||||2022-06-30|0|923089.9516|53|235|||42882
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1116|Hair Care|20226|||||||||94007987|Dove Growth Ritual Condtioner 180ml|||||||2022-06-30|0|221619.0978|16|68|||42883
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1116|Hair Care|20226|||||||||94007986|Dove Strengthning Ritual 180ml|||||||2022-06-30|0|487324.3482|47|211|||42889
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1116|Hair Care|20226|||||||||94007988|Dove strengthning Condtioner 180ml|||||||2022-06-30|0|668293.8293|38|163|||42887
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CF1331|Other Nutrition|20226|||||||||94008315|Marmite210g+coastersfree(40878016)MT|||||||2022-06-30|0|0.0|0|0|||40664
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94007995|Lux Botanicals Honey & Lotus 100g|||||||2022-06-30|0|9767.071127|0|5|||42890
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94007996|Lux Aloe & Fressia 100g|||||||2022-06-30|0|4034.225031|0|2|||42891
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94008357|Ayush Aloe Face wash 50g|||||||2022-06-30|0|0.0|0|0|||42898
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94008409|Ayush Aloe FW 80g|||||||2022-06-30|0|0.0|0|0|||42899
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1116|Hair Care|20226|||||||||94008167|DVIRP180ML+DVIRP80mlcondifr(40816762)NT|||||||2022-06-30|0|0.0|0|0|||40216
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94007943|Ponds Oil Control FW 50g|||||||2022-06-30|0|0.0|0|0|||42860
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94008304|Pnds Flw Nght Crm 50g|||||||2022-06-30|0|0.0|1|1|||42869
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94008311|Pnd TUP Msk Hon 25G|||||||2022-06-30|0|0.0|0|0|||42879
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94008313|Pnd TUP Msk Vtmn 25G|||||||2022-06-30|0|0.0|0|0|||42880
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94007993|Vaseline Lip Care Total Moist 10g IMP|||||||2022-06-30|0|0.0|0|0|||42872
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94007989|Vaseline Lip Care Rosy Lips 10g|||||||2022-06-30|0|0.0|0|0|||42874
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1119|Home & Hygiene|20226|||||||||94008246|Vim Anti Smell Liquid 500ml|||||||2022-06-30|0|2426915.295|246|3057|||42881
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94008671|Vaseline Lavander 100ml X24|||||||2022-06-30|0|275413.4244|27|64|||43025
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94008658|Vaseline GreenTea 100ml|||||||2022-06-30|0|170245.1878|23|54|||43022
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94007982|Lux Botanicals Honey & Lotus 240mlX48|||||||2022-06-30|0|1607245.664|72|847|||42892
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94007981|Lux Botanicals Aloe & Fressia 240ml|||||||2022-06-30|0|768803.8187|35|405|||42893
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94008817|PONDS23G+SUNSILK S&N80ML FREE/MT|||||||2022-06-30|0|0.0|0|0|||40766
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1118|Deodorants & Fragrances|20226|||||||||94008664|AXE DEO DARK150ML+Axe tickt/MT|||||||2022-06-30|0|0.0|0|0|||40031
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94008673|Vaseline Lavander 400mlX12|||||||2022-06-30|0|123143.6384|5|24|||43024
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94008656|Vaseline GreenT 400mlX12|||||||2022-06-30|0|320173.4599|16|77|||43023
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94008583|FAL Sun Protect 25g|||||||2022-06-30|0|0.0|0|0|||42987
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94008578|FAL SunProtect 50g|||||||2022-06-30|0|0.0|0|0|||42988
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94009015|LB HW G Tea Aloe 200ml|||||||2022-06-30|0|647072.1751|68|333|||47975
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94009016|LB HW Charcoal 200ml|||||||2022-06-30|0|318019.0288|34|164|||42977
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94009008|Lifebuoy Total10 Hand Sanitizer 100ml|||||||2022-06-30|0|201611.2441|24|47|||43086
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94008494|LB HW Charcoal 180ml|||||||2022-06-30|0|538757.675|120|525|||42978
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94008176|LB Charcoal 250ml|||||||2022-06-30|0|371759.929|43|265|||42911
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94008476|LB BW G. Tea Aloe 250ml|||||||2022-06-30|0|389740.8247|40|242|||42972
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94008478|LB BW Charocal 100ml|||||||2022-06-30|0|0.0|48|117|||42974
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94008477|LB BW G. Tea Aloe 100ml|||||||2022-06-30|0|0.0|0|0|||42973
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94009038|LB HW Total 10 Salon Pack 1 L|||||||2022-06-30|0|0.0|9|112|||43088
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1118|Deodorants & Fragrances|20226|||||||||94008666|AXE BLACK150ML+Axe tickt free/MT|||||||2022-06-30|0|0.0|0|0|||42517
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94009712|Lifebuoy Germ Kill Spray 90ml|||||||2022-06-30|0|800316.5514|74|130|||43130
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94009009|Lifebuoy Total10 Hand Sanitizer 500ml|||||||2022-06-30|0|67414.69424|6|18|||43087
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94008492|LB HW G Tea Aloe 180ml|||||||2022-06-30|0|801786.2649|141|620|||42976
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94007983|Ponds Light Moisturizer 75ml|||||||2022-06-30|0|715893.6355|12|66|||42856
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94009132|Lifebuoy T10 Hand Sanitizer Gel EA 50ml|||||||2022-06-30|0|255409.063|20|42|||43111
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1116|Hair Care|20226|||||||||94010518|Clear Men Deep Clense 80ml|||||||2022-06-30|0|313603.3222|19|74|||43041
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1116|Hair Care|20226|||||||||94010522|Clear Men Deep Clense 180ml|||||||2022-06-30|0|1087725.809|35|314|||43042
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2342|Fabric Enhancers|20226|||||||||94009457|Comfort Blue 860ml+Vim 250ml free/MT|||||||2022-06-30|0|0.0|1|3|||40149
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2341|Fabric Cleaning|20226|||||||||94008879|Surf Matic1L+Vim 250ml free/MT|||||||2022-06-30|0|0.0|0|2|||42530
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2342|Fabric Enhancers|20226|||||||||94009456|Comfort Pink 860ml+Vim 250ml free/MT|||||||2022-06-30|0|0.0|0|0|||40162
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2341|Fabric Cleaning|20226|||||||||94009044|SURF EXCEL Germ Kill 1KG|||||||2022-06-30|0|1747774.759|159|2378|||43107
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2341|Fabric Cleaning|20226|||||||||94009046|SURF EXCEL Germ Kill 500 G|||||||2022-06-30|0|1134339.148|95|1513|||43108
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94010015|Pears Venivel & Turmeric Cream 100ML|||||||2022-06-30|0|106201.0898|9|42|||43065
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94010035|Pears Aloe Vera & Neem Soap 90g|||||||2022-06-30|0|756636.4751|29|375|||43061
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94010036|Pears Rathmal & Kokum Soap 90g|||||||2022-06-30|0|416522.1181|16|207|||43063
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94010034|Pears Venivel & Turmeric Soap 90g|||||||2022-06-30|0|704911.5062|27|350|||43062
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1118|Deodorants & Fragrances|20226|||||||||94010074|Pears Blue Cologne 100ML|||||||2022-06-30|0|267051.8151|38|84|||42902
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1118|Deodorants & Fragrances|20226|||||||||94010075|Pears Pink Cologne 100ML|||||||2022-06-30|0|372644.0442|53|117|||42905
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1118|Deodorants & Fragrances|20226|||||||||94010077|Pears Green Cologne 100ML|||||||2022-06-30|0|225224.4223|32|70|||42904
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1118|Deodorants & Fragrances|20226|||||||||94010076|Pears Red Cologne 100ML|||||||2022-06-30|0|257399.3398|37|81|||42903
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94010014|Pears Aloe Vera & Neem Cream 100ML|||||||2022-06-30|0|105686.7988|9|41|||43064
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1119|Home & Hygiene|20226|||||||||94009073|Vim Surface Spray 475ml|||||||2022-06-30|0|11950.91473|3|25|||43115
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1119|Home & Hygiene|20226|||||||||94009070|Vim Floor Cleaner 200ml (Liquid)|||||||2022-06-30|0|19500.32706|5|45|||43113
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1119|Home & Hygiene|20226|||||||||94009051|Vim Floor Cleaner 500ml (Liquid)|||||||2022-06-30|0|123499.7499|32|386|||43091
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2341|Fabric Cleaning|20226|||||||||94008598|SLT CareNat Pow1kg|||||||2022-06-30|0|903619.6316|101|1810|||42994
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2341|Fabric Cleaning|20226|||||||||94011963|SLTNatMaticLiqx600ml|||||||2022-06-30|0|388616.7742|44|547|||42995
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2341|Fabric Cleaning|20226|||||||||94011961|SLTNatMaticLiqx1L|||||||2022-06-30|0|1928788.643|175|2742|||42996
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2341|Fabric Cleaning|20226|||||||||94010284|Surf Matic Liquid Front Load 1.0L|||||||2022-06-30|0|1033313.392|62|743|||42944
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1117|Oral Care|20226|||||||||94012467|Signal Charcoal White TPx120g|||||||2022-06-30|0|855558.12|70|402|||43105
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2341|Fabric Cleaning|20226|||||||||94008833|SURFEXCEL2KG+VIM 500ML FREE/MT|||||||2022-06-30|0|0.0|5|38|||42349
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2341|Fabric Cleaning|20226|||||||||94009463|Surf hygienic 1Kg+LB pouch 180ml /MT|||||||2022-06-30|0|0.0|0|0|||43107
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1117|Oral Care|20226|||||||||94006829|Ayush Anti Cavity 70g|||||||2022-06-30|0|78975.81747|7|33|||42626
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1117|Oral Care|20226|||||||||94011635|Ayush Anti Cavity Toothpaste x 110g|||||||2022-06-30|0|1076782.227|89|469|||42627
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1117|Oral Care|20226|||||||||94006828|Ayush Whitening 120g|||||||2022-06-30|0|766604.2832|63|364|||42629
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1116|Hair Care|20226|||||||||94009636|TRES SulphFre Pro Prtct SHM*185ml|||||||2022-06-30|0|1012837.576|19|131|||43182
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1116|Hair Care|20226|||||||||94009637|TR Sulp Free ProProtct Cond190ml|||||||2022-06-30|0|693461.0557|20|87|||43183
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1116|Hair Care|20226|||||||||94006839|Ayush Anti Dandruff Neem 175ml|||||||2022-06-30|0|947879.3411|57|247|||42630
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1116|Hair Care|20226|||||||||94006840|Ayush Anti Hairfall 175ml|||||||2022-06-30|0|179410.1197|12|52|||42632
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94006797|Ayush Turmeric 25g|||||||2022-06-30|0|116316.8648|8|10|||42616
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94006856|Ayush Turmeric FC 50g|||||||2022-06-30|0|232539.9798|15|18|||42617
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94010291|Ayush Naturl Glw Saffron Face Cream 50g|||||||2022-06-30|0|182524.3975|12|14|||42619
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94009741|Ponds Super Light Gel 25g|||||||2022-06-30|0|351334.3497|5|18|||43351
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94011110|Lifebuoy Venivel and Sandalwood 100g|||||||2022-06-30|0|877802.3437|41|598|||43072
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94010541|Lifebuoy Aloe 100g|||||||2022-06-30|0|0.0|21|308|||43073
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1116|Hair Care|20226|||||||||94010516|Dove Dandruff Care Conditioner 180ml|||||||2022-06-30|0|49460.42374|5|20|||43342
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1116|Hair Care|20226|||||||||94010515|Dove Dandruff Care Shampoo 180ml|||||||2022-06-30|0|77787.75734|5|23|||43341
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94009931|PB Venivel & Turmeric Multipack 380g|||||||2022-06-30|0|0.0|0|0|||43363
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94009933|PB Aloe Vera & Neem Multipack 380g|||||||2022-06-30|0|0.0|0|0|||43364
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1118|Deodorants & Fragrances|20226|||||||||94011461|Axe Sig Gold IcedVetiver&FshLavender80ml|||||||2022-06-30|0|67057.9163|3|2|||43337
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1118|Deodorants & Fragrances|20226|||||||||94011460|Axe SigGoldItalianBergamot&AmberWood80ml|||||||2022-06-30|0|68870.29242|3|2|||43339
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1116|Hair Care|20226|||||||||94008608|LB Health Shampo175ml|||||||2022-06-30|0|425427.5355|41|176|||42146
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1116|Hair Care|20226|||||||||94010506|LB AD Shampoo 175ml|||||||2022-06-30|0|1175989.26|114|493|||42563
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1116|Hair Care|20226|||||||||94006491|LB Herbal Shampo 175ml|||||||2022-06-30|0|743589.6999|72|312|||42561
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1119|Home & Hygiene|20226|||||||||94009484|Domex Ocean Fresh TCL 500ml|||||||2022-06-30|0|281249.731|36|459|||43214
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH1119|Home & Hygiene|20226|||||||||94009499|Domex Lime Fresh TCL 500ml|||||||2022-06-30|0|340628.2953|36|463|||43213
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94010187|Lakme 9to5 CC cream Honey x 30g|||||||2022-06-30|0|60696.06719|1|2|||43440
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94010186|Lakme 9to5 CC cream Beige x 30g|||||||2022-06-30|0|54626.46047|1|2|||43439
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94010188|Lakme 9to5 CC cream Bronze x 30g|||||||2022-06-30|0|48556.85375|1|1|||43441
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94010189|Lakme 9to5 CC cream ALmond x 30g|||||||2022-06-30|0|26301.62911|1|1|||43442
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94012103|LAPR Serum x 30ML|||||||2022-06-30|0|85391.0357|2|1|||43448
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94010270|Lakme Absolute Hydra Pro Gel Crm x 50g|||||||2022-06-30|0|36953.19384|2|1|||43434
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94010274|Lakme Absolute Prfct Rdnce Day Crm x 50g|||||||2022-06-30|0|94078.90413|4|5|||43436
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94010276|Lakme Absolte Prfct Rdnce Nght Crm x 50g|||||||2022-06-30|0|85688.56544|4|4|||43437
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2027|Skin Care|20226|||||||||94010272|Lakme Hydra Pro Overnight Gel x 50g|||||||2022-06-30|0|24992.49825|1|1|||43435
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94010487|Lux Glowing Skin x 125ml|||||||2022-06-30|0|76137.57626|11|68|||43536
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-06-30|L3-CH2026|Skin Cleansing|20226|||||||||94010235|Lux Soft Skin*240ml|||||||2022-06-30|0|281801.8828|13|148|||43460
